entry_date,exit_signal_date,exit_date,entry_px,exit_px,ret,hold_days,exit_reason,sell_tier,mkt_dd_count,stk_dd_count,sell_v4,sell_mkt_dd,sell_stk_dd,symbol
2019-07-05,2019-07-09,2019-07-10,5718.266700062681,5722.304567747168,0.0007061349000114792,5,MARKET_DD,,6.0,1.0,False,True,False,MBB
2019-07-12,2019-07-16,2019-07-17,5785.6990903936085,5856.630966051092,0.012259862559264034,5,STOCK_DD,,4.0,3.0,False,False,True,MBB
2019-08-14,2019-09-10,2019-09-11,6068.915129783505,6084.985843167763,0.002648037258815794,28,STOCK_DD,,4.0,3.0,False,False,True,MBB
2019-11-05,2019-11-07,2019-11-08,6787.474681149873,6832.915228924012,0.006694764976484802,3,STOCK_DD,,3.0,3.0,False,False,True,MBB
2020-01-08,2020-01-30,2020-01-31,6059.204865575852,6107.552678082822,0.007979233840012423,23,UGLY_BAR,MA50,2.0,2.0,True,False,False,MBB
2020-05-27,2020-05-29,2020-06-01,5185.281086887027,5005.001600804213,-0.03476754356455625,5,STOCK_DD,,1.0,3.0,False,False,True,MBB
2020-06-02,2020-06-04,2020-06-05,5243.542672132948,5208.103115039747,-0.006758704812596661,3,STOCK_DD,,1.0,4.0,False,False,True,MBB
2020-06-15,2020-06-18,2020-06-19,5156.150294264065,5048.523353854684,-0.020873507222842425,4,SELL_V4,MA20,2.0,2.0,True,False,False,MBB
2020-07-17,2020-07-21,2020-07-22,5097.888709018143,5048.523353854684,-0.009683490162531894,5,SELL_V4,MA50,3.0,2.0,True,False,False,MBB
2020-10-19,2020-10-27,2020-10-28,6030.07407295289,5922.585227618318,-0.017825460190729503,9,STOCK_DD,,3.0,3.0,False,False,True,MBB
2020-11-12,2020-11-16,2020-11-17,6130.575307502105,6389.718710360044,0.04227064995691676,5,STOCK_DD,,3.0,4.0,False,False,True,MBB
2021-01-05,2021-01-07,2021-01-08,8090.349381211793,8742.069462738024,0.0805552456164278,3,STOCK_DD,,3.0,3.0,False,False,True,MBB
2021-03-30,2021-04-22,2021-04-23,9463.866253384394,9743.069782898865,0.02950205783124038,24,STOCK_DD,,2.0,3.0,False,False,True,MBB
2021-05-05,2021-06-21,2021-06-22,10569.379833425759,13680.337708864847,0.2943368413727223,48,MARKET_DD,,5.0,0.0,False,True,False,MBB
2021-07-08,2021-07-12,2021-07-13,14103.673248406481,13558.549336578613,-0.038651201160623816,5,STOCK_DD,,4.0,3.0,False,False,True,MBB
2021-08-05,2021-08-10,2021-08-11,13386.764441955418,13378.36927894966,-0.0006271241301181174,6,MARKET_DD,,5.0,3.0,False,True,True,MBB
2021-08-12,2021-08-24,2021-08-25,13477.215553049711,12702.694062841092,-0.05746895470803359,13,SELL_V4,MA50,4.0,2.0,True,False,False,MBB
2021-09-21,2021-09-23,2021-09-24,12617.929997653922,12612.604034026617,-0.0004220948783434375,3,STOCK_DD,,2.0,3.0,False,False,True,MBB
2021-10-12,2021-10-14,2021-10-15,13183.249441993257,12950.4416420809,-0.017659363947918894,3,SELL_V4,MA50,3.0,3.0,True,False,True,MBB
2021-11-01,2021-11-03,2021-11-04,12934.508886483949,13175.66671411709,0.018644529123571285,3,STOCK_DD,,2.0,3.0,False,False,True,MBB
2021-11-17,2021-11-19,2021-11-22,12957.121664257524,12815.306598859188,-0.010944951284167947,5,SELL_V4,MA20,5.0,3.0,True,True,True,MBB
2021-11-23,2021-11-25,2021-11-26,13273.700553087552,14008.999480650991,0.05539517217694079,3,STOCK_DD,,4.0,3.0,False,False,True,MBB
2022-01-04,2022-01-06,2022-01-07,13205.86221976683,12770.26158445195,-0.032985399064883736,3,MARKET_DD,,6.0,5.0,False,True,True,MBB
2022-01-13,2022-01-17,2022-01-18,13431.989997502564,13378.36927894966,-0.003992015968063867,5,MARKET_DD,,5.0,3.0,False,True,True,MBB
2022-02-11,2022-02-18,2022-02-21,15263.624997162004,14684.674696759559,-0.03793006579433722,10,STOCK_DD,,4.0,3.0,False,False,True,MBB
2022-02-23,2022-02-25,2022-02-28,15648.042219312752,15337.82740566451,-0.019824512824062834,5,STOCK_DD,,4.0,4.0,False,False,True,MBB
2022-03-31,2022-04-13,2022-04-14,14766.143886143389,14729.7197111668,-0.002466735747494009,14,SELL_V4,MA50,1.0,2.0,True,False,False,MBB
2022-06-09,2022-06-13,2022-06-14,12730.993886521788,11261.253601809478,-0.11544584011373327,5,UGLY_BAR,MA50,6.0,4.0,True,True,True,MBB
2022-07-29,2022-09-05,2022-09-06,11622.967775616695,12756.748080129777,0.09754654115892758,39,MARKET_DD,,5.0,1.0,False,True,False,MBB
2022-11-07,2022-11-09,2022-11-10,9551.637331557378,9108.101913143506,-0.04643553801487921,3,STOCK_DD,,3.0,3.0,False,False,True,MBB
2022-12-16,2022-12-20,2022-12-21,10148.614664779712,9648.642086030362,-0.04926510615133328,5,MARKET_DD,,5.0,4.0,False,True,True,MBB
2023-02-01,2023-02-03,2023-02-06,10691.321331345473,10054.047215695502,-0.059606674974923,5,STOCK_DD,,4.0,3.0,False,False,True,MBB
2023-03-30,2023-04-14,2023-04-17,9985.802664809984,9837.831146540759,-0.01481818970754123,18,STOCK_DD,,2.0,3.0,False,False,True,MBB
2023-05-11,2023-05-26,2023-05-29,10094.343998123139,10054.047215695502,-0.003992015968063756,18,SELL_V4,MA20,2.0,1.0,True,False,False,MBB
2023-06-02,2023-06-13,2023-06-14,10365.697331406018,11139.222563294768,0.07462355953083066,12,STOCK_DD,,4.0,3.0,False,False,True,MBB
2023-08-07,2023-08-09,2023-08-10,12253.56962472005,12236.519114305891,-0.0013914729288159178,3,STOCK_DD,,3.0,3.0,False,False,True,MBB
2023-09-18,2023-09-21,2023-09-22,12413.537896583235,11949.725697564349,-0.03736341749490679,4,STOCK_DD,,4.0,3.0,False,False,True,MBB
2023-12-08,2023-12-12,2023-12-13,11677.68384601258,11631.066345629299,-0.003992015968063645,5,STOCK_DD,,3.0,3.0,False,False,True,MBB
2023-12-25,2024-01-31,2024-02-01,11741.671154757856,13829.815873981139,0.1778405042775486,38,UGLY_BAR,MA10,4.0,1.0,True,False,False,MBB
2024-02-06,2024-02-19,2024-02-20,14717.081011413118,15200.051087301852,0.032816974746159966,14,STOCK_DD,,4.0,3.0,False,False,True,MBB
2024-07-10,2024-07-12,2024-07-15,15139.340872380903,15013.768725795197,-0.00829442626625776,5,STOCK_DD,,2.0,4.0,False,False,True,MBB
2024-07-17,2024-08-01,2024-08-02,15564.419557782528,14981.200897756597,-0.037471275935523796,16,UGLY_BAR,MA20,2.0,3.0,True,False,True,MBB
2024-12-06,2024-12-16,2024-12-17,16087.593324430682,15665.125286567223,-0.026260487155769674,11,STOCK_DD,,0.0,3.0,False,False,True,MBB
2024-12-26,2024-12-30,2024-12-31,16022.196603599661,16153.642707146242,0.00820400016293954,5,STOCK_DD,,1.0,3.0,False,False,True,MBB
2025-02-20,2025-03-19,2025-03-20,17297.43265980453,17977.441077307914,0.03931267898984658,28,SELL_V4,MA10,3.0,2.0,True,False,False,MBB
2025-04-28,2025-05-30,2025-06-02,17899.082491449903,18314.518097507436,0.023209882755497624,35,SELL_V4,MA10,2.0,1.0,True,False,False,MBB
2025-06-16,2025-06-18,2025-06-19,18688.74789548446,18876.31313117331,0.010036265497174846,3,STOCK_DD,,3.0,3.0,False,False,True,MBB
2025-07-21,2025-07-29,2025-07-30,20531.300504898423,20374.43322094897,-0.007640396861953724,9,UGLY_BAR,MA10,3.0,2.0,True,False,False,MBB
2025-08-06,2025-08-08,2025-08-11,22937.89983147992,23071.049382545152,0.005804783874873154,5,MARKET_DD,,5.0,1.0,False,True,False,MBB
2026-01-06,2026-01-23,2026-01-26,25500.9,26696.500000000004,0.04688461975851843,20,MARKET_DD,,5.0,2.0,False,True,False,MBB
2026-02-09,2026-02-11,2026-02-12,27855.6,29241.4,0.049749422019270906,3,MARKET_DD,,8.0,1.0,False,True,False,MBB
2018-01-26,2018-01-30,2018-01-31,15631.2,17165.600000000002,0.0981626490608527,5,STOCK_DD,,,3.0,False,False,True,STB
2018-04-09,2018-04-11,2018-04-12,16232.4,15518.900000000001,-0.04395529927798714,3,STOCK_DD,,3.0,3.0,False,False,True,STB
2018-06-13,2018-06-15,2018-06-18,12825.6,12375.2,-0.0351172654690618,5,MARKET_DD,,5.0,3.0,False,True,True,STB
2018-08-14,2018-08-16,2018-08-17,11823.6,11526.900000000001,-0.02509388003653701,3,STOCK_DD,,4.0,3.0,False,False,True,STB
2018-08-31,2018-09-05,2018-09-06,11573.1,11127.7,-0.038485798964840834,6,SELL_V4,MA20,5.0,4.0,True,True,True,STB
2018-09-11,2018-10-05,2018-10-08,11773.5,13622.7,0.15706459421582375,27,STOCK_DD,,2.0,3.0,False,False,True,STB
2018-11-08,2018-11-12,2018-11-13,12975.9,11976.000000000002,-0.07705823873488526,5,SELL_V4,MA50,5.0,4.0,True,True,True,STB
2018-12-04,2018-12-06,2018-12-07,12825.6,12624.7,-0.01566398453093809,3,SELL_V4,MA50,5.0,3.0,True,True,True,STB
2019-01-22,2019-02-25,2019-02-26,11873.7,12874.2,0.08426185603476588,35,STOCK_DD,,3.0,3.0,False,False,True,STB
2019-03-15,2019-03-19,2019-03-20,13026.0,12624.7,-0.030807615538154365,5,STOCK_DD,,3.0,3.0,False,False,True,STB
2019-05-06,2019-05-08,2019-05-09,12224.4,12125.7,-0.008074015902620912,3,MARKET_DD,,6.0,5.0,False,True,True,STB
2019-07-18,2019-07-23,2019-07-24,11573.1,11477.000000000002,-0.00830373884266089,6,SELL_V4,MA50,4.0,2.0,True,False,False,STB
2019-08-26,2019-08-28,2019-08-29,10521.0,10379.2,-0.01347780629217743,3,STOCK_DD,,3.0,4.0,False,False,True,STB
2019-09-20,2019-09-24,2019-09-25,10621.2,10429.1,-0.01808646857228946,5,STOCK_DD,,3.0,3.0,False,False,True,STB
2019-10-09,2019-10-28,2019-10-29,11022.0,10778.400000000001,-0.0221012520413717,20,STOCK_DD,,3.0,3.0,False,False,True,STB
2019-11-05,2019-11-11,2019-11-12,10971.9,10828.300000000001,-0.01308797929255634,7,SELL_V4,MA20,4.0,3.0,True,False,True,STB
2020-01-03,2020-01-15,2020-01-16,10270.5,10279.400000000001,0.0008665595637993295,13,STOCK_DD,,1.0,3.0,False,False,True,STB
2020-02-07,2020-02-21,2020-02-24,11022.0,10978.000000000002,-0.003992015968063756,17,MARKET_DD,,5.0,1.0,False,True,False,STB
2020-05-29,2020-06-02,2020-06-03,10220.4,10578.800000000001,0.03506712066063966,5,STOCK_DD,,1.0,3.0,False,False,True,STB
2020-06-11,2020-06-15,2020-06-16,12174.3,12475.000000000002,0.024699572049317275,5,STOCK_DD,,2.0,4.0,False,False,True,STB
2020-07-07,2020-07-24,2020-07-27,11623.2,10379.2,-0.10702732466102283,20,MARKET_DD,,5.0,2.0,False,True,False,STB
2020-08-24,2020-08-26,2020-08-27,11122.2,11227.500000000002,0.009467551383719242,3,STOCK_DD,,3.0,4.0,False,False,True,STB
2020-09-16,2020-10-12,2020-10-13,11673.3,13273.400000000001,0.1370734924999788,27,SELL_V4,MA10,3.0,3.0,True,False,True,STB
2020-11-16,2020-12-24,2020-12-25,14078.1,16467.0,0.16968909156775425,39,STOCK_DD,,4.0,3.0,False,False,True,STB
2021-01-05,2021-01-19,2021-01-20,17585.1,19361.2,0.10100027864498928,15,UGLY_BAR,MA10,2.0,1.0,True,False,False,STB
2021-03-02,2021-03-04,2021-03-05,19639.2,18313.300000000003,-0.06751293331703923,3,STOCK_DD,,2.0,4.0,False,False,True,STB
2021-03-17,2021-03-19,2021-03-22,19038.0,19660.600000000002,0.032703015022586435,5,STOCK_DD,,2.0,4.0,False,False,True,STB
2021-03-30,2021-04-01,2021-04-02,19288.5,21856.2,0.1331207714441247,3,STOCK_DD,,3.0,3.0,False,False,True,STB
2021-04-28,2021-05-04,2021-05-05,23146.2,24101.700000000004,0.041281074215206104,7,STOCK_DD,,2.0,4.0,False,False,True,STB
2021-07-08,2021-07-12,2021-07-13,31062.0,28742.4,-0.07467645354452379,5,SELL_V4,MA50,4.0,2.0,True,False,False,STB
2021-08-05,2021-08-10,2021-08-11,30661.2,30439.000000000004,-0.00724694402045567,6,MARKET_DD,,5.0,2.0,False,True,False,STB
2021-11-04,2021-11-19,2021-11-22,27955.8,27944.000000000004,-0.00042209487834354853,18,MARKET_DD,,5.0,2.0,False,True,False,STB
2021-11-23,2021-11-26,2021-11-29,29007.9,30039.800000000003,0.03557306802629623,6,MARKET_DD,,5.0,2.0,False,True,False,STB
2021-12-29,2021-12-31,2022-01-04,30561.0,31936.000000000004,0.04499198324662168,6,MARKET_DD,,6.0,3.0,False,True,True,STB
2022-01-13,2022-01-17,2022-01-18,35470.8,32534.800000000003,-0.08277230849036388,5,MARKET_DD,,5.0,2.0,False,True,False,STB
2022-03-23,2022-03-29,2022-03-30,34068.0,31886.100000000002,-0.06404543853469524,7,SELL_V4,MA50,4.0,1.0,True,False,False,STB
2022-08-25,2022-08-29,2022-08-30,25601.1,24850.200000000004,-0.029330770943435835,5,SELL_V4,MA10,4.0,6.0,True,False,True,STB
2022-12-22,2022-12-26,2022-12-27,23797.5,21956.000000000004,-0.07738207794936425,5,MARKET_DD,,6.0,3.0,False,True,True,STB
2023-02-01,2023-02-07,2023-02-08,27154.2,25848.200000000004,-0.04809569053774354,7,MARKET_DD,,5.0,2.0,False,True,False,STB
2023-06-19,2023-06-26,2023-06-27,29208.3,29490.9,0.009675332011791271,8,STOCK_DD,,2.0,3.0,False,False,True,STB
2023-09-18,2023-09-21,2023-09-22,32364.599999999995,31936.000000000004,-0.013242864116967068,4,STOCK_DD,,4.0,3.0,False,False,True,STB
2023-09-25,2023-09-27,2023-09-28,32865.6,31636.600000000002,-0.03739472274962263,3,SELL_V4,MA20,5.0,3.0,True,True,True,STB
2024-03-29,2024-04-02,2024-04-03,32314.5,30439.000000000004,-0.05803896083801374,5,MARKET_DD,,6.0,3.0,False,True,True,STB
2024-05-24,2024-05-28,2024-05-29,28506.9,28842.200000000004,0.01176206462295104,5,STOCK_DD,,2.0,3.0,False,False,True,STB
2024-06-04,2024-06-06,2024-06-07,30561.0,30638.600000000002,0.0025391839272275174,3,STOCK_DD,,4.0,3.0,False,False,True,STB
2024-07-18,2024-07-23,2024-07-24,30460.8,28942.000000000004,-0.04986080470637655,6,STOCK_DD,,2.0,3.0,False,False,True,STB
2024-08-30,2024-09-05,2024-09-06,30611.1,29490.9,-0.03659456863686694,7,STOCK_DD,,4.0,3.0,False,False,True,STB
2024-09-19,2024-09-23,2024-09-24,30410.7,30788.300000000003,0.0124166822861691,5,STOCK_DD,,4.0,3.0,False,False,True,STB
2024-10-10,2024-10-16,2024-10-17,34569.0,33632.600000000006,-0.027087853278949137,7,SELL_V4,MA10,2.0,2.0,True,False,False,STB
2024-10-18,2024-10-22,2024-10-23,35170.2,35029.8,-0.003992015968063756,5,STOCK_DD,,3.0,3.0,False,False,True,STB
2024-12-06,2024-12-11,2024-12-12,33967.8,33582.700000000004,-0.011337207590718212,6,SELL_V4,MA50,1.0,1.0,True,False,False,STB
2025-02-19,2025-03-05,2025-03-06,38727.3,38772.3,0.0011619710126964389,15,STOCK_DD,,2.0,3.0,False,False,True,STB
2025-04-02,2025-04-04,2025-04-08,39729.3,35928.00000000001,-0.09568001449811592,6,SELL_V4,MA50,5.0,2.0,True,True,False,STB
2025-05-22,2025-06-04,2025-06-05,41833.5,40918.00000000001,-0.02188437496264939,14,STOCK_DD,,2.0,3.0,False,False,True,STB
2025-07-21,2025-07-23,2025-07-24,50801.4,48702.40000000001,-0.0413177589593986,3,STOCK_DD,,2.0,3.0,False,False,True,STB
2025-08-21,2025-08-25,2025-08-26,54909.6,52395.00000000001,-0.045795270772323815,5,MARKET_DD,,5.0,2.0,False,True,False,STB
2025-09-12,2025-09-16,2025-09-17,56011.8,56187.40000000001,0.0031350536851164623,5,STOCK_DD,,3.0,4.0,False,False,True,STB
2025-10-02,2025-10-20,2025-10-21,60120.0,55389.00000000001,-0.07869261477045897,19,STOCK_DD,,4.0,3.0,False,False,True,STB
2018-03-15,2018-03-19,2018-03-20,4272.962653427203,4386.855838846359,0.026654383540611004,5,STOCK_DD,,2.0,3.0,False,False,True,SHB
2018-08-14,2018-08-16,2018-08-17,2892.467026935338,2749.9693318141362,-0.049265106151333504,3,STOCK_DD,,4.0,4.0,False,False,True,SHB
2018-08-28,2018-08-30,2018-08-31,2826.729139959534,2815.444792095425,-0.003992015968063645,3,STOCK_DD,,4.0,4.0,False,False,True,SHB
2018-09-19,2018-10-01,2018-10-02,2760.9912529837316,2946.395712658003,0.06715141146278891,13,STOCK_DD,,2.0,3.0,False,False,True,SHB
2019-01-22,2019-03-05,2019-03-06,2366.5639311289124,2455.329760548336,0.03750831669993371,43,MARKET_DD,,5.0,2.0,False,True,False,SHB
2019-03-07,2019-03-19,2019-03-20,2498.0397050805186,2586.2806811109135,0.03532408866477588,13,STOCK_DD,,3.0,3.0,False,False,True,SHB
2019-06-21,2019-06-25,2019-06-26,2333.694987641011,2258.9033797044685,-0.03204857889854085,5,MARKET_DD,,6.0,1.0,False,True,False,SHB
2019-07-18,2019-08-05,2019-08-06,2235.088157177306,2095.2147290012463,-0.06258072091111877,19,STOCK_DD,,3.0,3.0,False,False,True,SHB
2019-09-17,2019-10-21,2019-10-22,2103.6123832257,2127.952459141891,0.01157060878243521,35,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2019-10-29,2019-10-31,2019-11-01,2235.088157177306,2160.690189282535,-0.03328636843959143,3,STOCK_DD,,3.0,4.0,False,False,True,SHB
2019-11-05,2019-11-07,2019-11-08,2202.2192136894046,2226.165649563824,0.010873774838382921,3,STOCK_DD,,3.0,4.0,False,False,True,SHB
2019-11-11,2019-11-13,2019-11-14,2235.088157177306,2193.4279194231794,-0.018639192203827593,3,MARKET_DD,,5.0,1.0,False,True,False,SHB
2019-11-18,2019-11-20,2019-11-21,2202.2192136894046,2160.690189282535,-0.018857806774510655,3,MARKET_DD,,6.0,0.0,False,True,False,SHB
2019-12-17,2019-12-19,2019-12-20,2103.6123832257,2029.7392687199576,-0.035117265469061576,3,MARKET_DD,,7.0,1.0,False,True,False,SHB
2020-01-09,2020-02-07,2020-02-10,2136.4813267136014,2825.0142824799887,0.3222742680487214,32,STOCK_DD,,4.0,3.0,False,False,True,SHB
2020-02-25,2020-02-27,2020-02-28,2796.3885767753313,3501.4261529329447,0.25212432278300567,3,MARKET_DD,,5.0,4.0,False,True,True,SHB
2020-03-12,2020-03-16,2020-03-17,4434.273314600881,4257.415890498011,-0.03988419557281808,5,MARKET_DD,,8.0,2.0,False,True,False,SHB
2020-05-11,2020-05-13,2020-05-14,6791.22940074009,6843.6965716416635,0.007725725020547358,3,STOCK_DD,,2.0,5.0,False,False,True,SHB
2020-08-14,2020-08-18,2020-08-19,5073.447846435243,4933.827760950967,-0.027519763622361415,5,STOCK_DD,,4.0,4.0,False,False,True,SHB
2020-08-20,2020-08-24,2020-08-25,5393.035112352425,5451.0838971796975,0.01076365786944633,5,STOCK_DD,,3.0,3.0,False,False,True,SHB
2020-09-14,2020-10-07,2020-10-08,5832.467602988549,6167.284701188709,0.05740573647226088,24,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2020-10-15,2020-10-19,2020-10-20,6231.951685385024,6366.22936896899,0.02154665028916547,5,STOCK_DD,,2.0,3.0,False,False,True,SHB
2020-10-26,2020-10-28,2020-10-29,6471.642134822909,5968.340033408428,-0.07777038515561441,3,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2020-11-26,2020-11-30,2020-12-01,6831.177808979738,6684.540837417439,-0.02146584024932585,5,STOCK_DD,,2.0,4.0,False,False,True,SHB
2020-12-02,2020-12-04,2020-12-07,6911.074625459032,6764.118704529551,-0.02126383072006266,5,STOCK_DD,,2.0,4.0,False,False,True,SHB
2020-12-09,2020-12-11,2020-12-14,7030.919850177976,6883.48550519772,-0.02096942478678998,5,STOCK_DD,,2.0,3.0,False,False,True,SHB
2020-12-22,2020-12-29,2020-12-30,7110.8166666572715,6843.6965716416635,-0.0375653188006011,8,SELL_V4,MA10,3.0,2.0,True,False,False,SHB
2021-01-06,2021-01-19,2021-01-20,7070.868258417623,6764.118704529551,-0.04338216222921387,14,UGLY_BAR,MA50,2.0,3.0,True,False,True,SHB
2021-02-24,2021-05-05,2021-05-06,6511.590543062557,11554.706304678713,0.7744829359685534,71,SELL_V4,MA10,2.0,1.0,True,False,False,SHB
2021-05-10,2021-05-12,2021-05-13,10766.096020585024,10372.974978063845,-0.03651472565073943,3,SELL_V4,MA20,3.0,1.0,True,False,False,SHB
2021-05-14,2021-06-16,2021-06-17,11557.074503730046,11817.313266148685,0.02251770223810934,34,STOCK_DD,,4.0,3.0,False,False,True,SHB
2021-08-06,2021-08-10,2021-08-11,12699.598979383965,12955.276765851893,0.020132744890841492,5,MARKET_DD,,5.0,2.0,False,True,False,SHB
2021-08-16,2021-08-20,2021-08-23,12743.542228447579,12298.759362176967,-0.03490260857595129,7,STOCK_DD,,4.0,3.0,False,False,True,SHB
2021-10-05,2021-10-15,2021-10-18,12304.109737811454,12233.107621809471,-0.005770601653835028,13,UGLY_BAR,MA50,3.0,2.0,True,False,False,SHB
2021-11-25,2021-12-03,2021-12-06,13799.10894540071,12391.264544139163,-0.10202429786097067,11,MARKET_DD,,5.0,3.0,False,True,True,SHB
2022-01-07,2022-01-11,2022-01-12,12196.456528513623,11417.278684774514,-0.06388559184526255,5,MARKET_DD,,5.0,3.0,False,True,True,SHB
2022-01-13,2022-01-17,2022-01-18,12060.638527082512,11579.609661335286,-0.039884195572818304,5,MARKET_DD,,5.0,3.0,False,True,True,SHB
2022-01-27,2022-02-14,2022-02-15,12114.965727654957,11958.381939977098,-0.012924822999740182,19,UGLY_BAR,MA50,4.0,1.0,True,False,False,SHB
2022-03-15,2022-03-17,2022-03-18,11979.147726223846,11958.381939977098,-0.0017334944623220716,3,MARKET_DD,,5.0,4.0,False,True,True,SHB
2022-07-06,2022-07-08,2022-07-11,7442.826478424794,7331.949107995007,-0.01489721287352297,5,MARKET_DD,,5.0,2.0,False,True,False,SHB
2022-08-16,2022-08-18,2022-08-19,8692.352091591,8387.100455640046,-0.035117265469061576,3,STOCK_DD,,2.0,3.0,False,False,True,SHB
2022-10-28,2022-11-01,2022-11-02,6193.300865258589,6276.7977603499685,0.013481808313198007,5,MARKET_DD,,5.0,2.0,False,True,False,SHB
2022-11-07,2022-11-09,2022-11-10,6193.300865258589,5898.02548170816,-0.04767657667121905,3,STOCK_DD,,3.0,3.0,False,False,True,SHB
2023-03-10,2023-03-14,2023-03-15,6372.58062714765,6347.141183526303,-0.003992015968063756,5,SELL_V4,MA50,2.0,4.0,True,False,True,SHB
2023-03-20,2023-03-22,2023-03-23,6372.58062714765,6253.800872003859,-0.01863919220382737,3,SELL_V4,MA50,1.0,2.0,True,False,False,SHB
2023-03-24,2023-04-19,2023-04-20,6622.485749780892,7062.75023853172,0.06648024705306388,27,SELL_V4,MA10,3.0,3.0,True,False,True,SHB
2023-05-18,2023-05-24,2023-05-25,7309.724837022305,7342.771173099058,0.004520872784345986,7,STOCK_DD,,3.0,3.0,False,False,True,SHB
2023-06-15,2023-06-26,2023-06-27,7809.535082288788,7933.92647940788,0.015928143712575116,12,STOCK_DD,,2.0,3.0,False,False,True,SHB
2023-07-04,2023-07-14,2023-07-17,8184.392766238649,8587.308660064999,0.04922978470539863,13,STOCK_DD,,1.0,3.0,False,False,True,SHB
2023-08-07,2023-08-10,2023-08-11,9805.027486515219,9508.888669163278,-0.030202752389956955,4,STOCK_DD,,3.0,3.0,False,False,True,SHB
2024-01-03,2024-02-02,2024-02-05,8072.560223860273,8370.759137332925,0.03693981899215282,33,STOCK_DD,,4.0,3.0,False,False,True,SHB
2024-04-17,2024-04-22,2024-04-23,8588.614302097916,8260.617569736438,-0.03818971499061952,6,MARKET_DD,,5.0,3.0,False,True,True,SHB
2024-05-02,2024-05-06,2024-05-07,8478.031285332707,8664.469984256888,0.021990801006682714,5,MARKET_DD,,5.0,2.0,False,True,False,SHB
2024-05-09,2024-05-29,2024-05-30,8809.780335628335,8444.186849063915,-0.041498592772613585,21,STOCK_DD,,3.0,3.0,False,False,True,SHB
2024-06-07,2024-06-11,2024-06-12,8772.919330039933,8554.3284166604,-0.024916553447726364,5,MARKET_DD,,5.0,5.0,False,True,True,SHB
2024-08-28,2024-08-30,2024-09-04,8158.7857476636345,8087.884538336126,-0.00869016683613888,7,STOCK_DD,,3.0,3.0,False,False,True,SHB
2024-09-23,2024-09-25,2024-09-26,8043.331232366506,8087.884538336126,0.005539160912624963,3,STOCK_DD,,4.0,3.0,False,False,True,SHB
2024-12-06,2024-12-13,2024-12-16,8081.816070798883,7972.890919307649,-0.01347780629217743,10,SELL_V4,MA50,0.0,1.0,True,False,False,SHB
2025-03-17,2025-04-04,2025-04-08,9355.279374526193,9998.695174525963,0.0687756906278767,22,SELL_V4,MA10,5.0,2.0,True,True,False,SHB
2025-04-14,2025-04-16,2025-04-17,10380.515470364682,10083.790452607036,-0.02858480569724753,3,MARKET_DD,,5.0,3.0,False,True,True,SHB
2025-04-21,2025-04-23,2025-04-24,11192.160712903482,10977.290872458292,-0.019198244731910008,3,MARKET_DD,,5.0,2.0,False,True,False,SHB
2025-05-16,2025-05-30,2025-06-02,11533.90607818298,11402.767262863654,-0.011369852886818799,17,STOCK_DD,,2.0,3.0,False,False,True,SHB
2025-06-04,2025-06-06,2025-06-09,11875.651443462473,11658.053097345135,-0.018323066077956196,5,STOCK_DD,,3.0,3.0,False,False,True,SHB
2025-06-13,2025-06-17,2025-06-18,11660.442477876108,11613.893805309737,-0.003992015968063756,5,STOCK_DD,,3.0,3.0,False,False,True,SHB
2025-07-08,2025-07-10,2025-07-11,12502.831858407078,12717.876106194693,0.01719964326665857,3,STOCK_DD,,2.0,3.0,False,False,True,SHB
2025-09-25,2025-09-29,2025-09-30,17384.7,16816.300000000003,-0.032695416084257856,5,STOCK_DD,,4.0,4.0,False,False,True,SHB
2025-10-09,2025-10-13,2025-10-14,17384.7,18063.800000000003,0.039063084206227394,5,STOCK_DD,,3.0,4.0,False,False,True,SHB
2025-11-27,2025-12-05,2025-12-08,16683.3,16716.500000000004,0.001990013966062243,11,STOCK_DD,,2.0,3.0,False,False,True,SHB
2025-12-25,2025-12-29,2025-12-30,16933.8,16117.7,-0.04819355372096035,5,SELL_V4,MA50,3.0,4.0,True,False,True,SHB
2026-01-09,2026-01-15,2026-01-16,16733.4,16566.800000000003,-0.009956135632925633,7,STOCK_DD,,3.0,3.0,False,False,True,SHB
2018-07-19,2018-07-23,2018-07-24,6077.253905551209,5937.698298329351,-0.022963596616291104,5,MARKET_DD,,7.0,3.0,False,True,True,DCM
2018-07-31,2018-08-29,2018-08-30,6019.375296926912,6331.1568623000185,0.051796332674635126,30,SELL_V4,MA10,4.0,3.0,True,False,True,DCM
2018-09-20,2018-09-24,2018-09-25,6608.276091614764,6644.580469344574,0.005493774356049919,5,STOCK_DD,,3.0,3.0,False,False,True,DCM
2018-11-28,2018-11-30,2018-12-03,6356.5322405056295,6581.895747935664,0.03545384478567648,5,MARKET_DD,,6.0,2.0,False,True,False,DCM
2018-12-25,2018-12-27,2018-12-28,6356.5322405056295,6519.211026526752,0.025592379597241255,3,MARKET_DD,,5.0,2.0,False,True,False,DCM
2019-05-23,2019-05-31,2019-06-03,5399.905606290921,5334.469791898333,-0.01211795523172765,11,MARKET_DD,,5.0,3.0,False,True,True,DCM
2019-07-30,2019-08-05,2019-08-06,5274.033680736355,5014.777712712887,-0.049157055816767325,7,SELL_V4,MA50,3.0,2.0,True,False,False,DCM
