date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd,p_now,p_hist,p20
2026-04-16,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,8630,6.29,1839900.0,11572971000.0,11467740700.0,0.2581699364410907,0.35,0.3040849682205453
2026-04-16,DRI,CTCP Đầu tư Cao su Đắk Lắk,UPCOM,1350,12.9,634400.0,8183760000.0,8406146000.0,0.35430484340379687,0.25,0.30215242170189843
2026-04-16,EIB,Ngân hàng TMCP Xuất Nhập Khẩu Việt Nam,HSX,8350,22.35,14998800.0,335223180000.0,283547091000.0,0.35212745563892983,0.25,0.3010637278194649
2026-04-16,KOS,CTCP Kosy,HSX,8630,38.8,536400.0,20812320000.0,15048106500.0,0.5455695582102594,0.05,0.29778477910512974
2026-04-16,BWE,CTCP - Tổng Công Ty Nước - Môi Trường Bình Dương,HSX,7570,43.1,613200.0,26428920000.0,11161299500.0,0.49405945098088266,0.1,0.2970297254904413
2026-04-16,PPT,CTCP Petro Times,HNX,0580,15.7,233900.0,3672230000.0,3335462000.0,0.5917300472854767,0.0,0.29586502364273837
2026-04-16,HTN,CTCP Hưng Thịnh Incons,HSX,2350,7.25,90000.0,652500000.0,2123598250.0,0.38978191941294,0.2,0.29489095970647
2026-04-16,AGR,CTCP Chứng khoán Agribank,HSX,8780,14.9,223800.0,3334620000.0,5020422750.0,0.2393101682918895,0.35,0.29465508414594477
2026-04-16,TVN,Tổng Công ty Thép Việt Nam - CTCP,UPCOM,1750,8.4,595700.0,5003880000.0,4292980000.0,0.3364762933764673,0.25,0.29323814668823367
2026-04-16,PPC,CTCP Nhiệt điện Phả Lại,HSX,7530,10.2,242700.0,2475540000.0,4142745250.0,0.27859185813691717,0.3,0.2892959290684586
2026-04-16,SBS,CTCP Chứng khoán SBS,UPCOM,8780,5.2,812900.0,4227080000.0,3190455000.0,0.22707807400617486,0.35,0.2885390370030874
2026-04-16,BVH,Tập đoàn Bảo Việt,HSX,8570,73.5,1682500.0,123663750000.0,52577046500.0,0.42061159027293543,0.15,0.2853057951364677
2026-04-16,KSB,CTCP Khoáng sản và Xây dựng Bình Dương,HSX,1770,16.35,1379700.0,22558095000.000004,19096425250.0,0.3197971145484604,0.25,0.2848985572742302
2026-04-16,CTR,Tổng CTCP Công trình Viettel,HSX,2350,86.8,304600.0,26439280000.0,26258533500.0,0.3165902896040786,0.25,0.2832951448020393
2026-04-16,PC1,CTCP Tập đoàn PC1,HSX,2350,27.0,5086500.0,137335500000.0,180770509500.0,0.46270089578416895,0.1,0.28135044789208447
2026-04-16,NLG,CTCP Đầu tư Nam Long,HSX,8630,28.75,3440600.0,98917250000.0,82592236750.0,0.26188300334745435,0.3,0.28094150167372717
2026-04-16,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,18.4,19021400.0,349993760000.0,278022010000.0,0.4565368291440858,0.1,0.2782684145720429
2026-04-16,GMD,CTCP Gemadept,HSX,2770,73.6,1374800.0,101185280000.0,120860294000.0,0.4057916179774395,0.15,0.27789580898871974
2026-04-16,CRC,CTCP Create Capital Việt Nam,HSX,2350,9.13,1877800.0,17144314000.0,34915227200.0,0.2013133023045754,0.35,0.27565665115228766
2026-04-16,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.3,91800.0,945540000.0,2222684500.0,0.2510423143605036,0.3,0.27552115718025183
2026-04-16,CTG,Ngân hàng TMCP Công Thương Việt Nam,HSX,8350,34.6,5773800.0,199773480000.0,249687312000.0,0.19894598988228293,0.35,0.27447299494114147
2026-04-16,DPR,CTCP Cao su Đồng Phú,HSX,1350,40.8,425400.0,17356320000.0,18083265000.0,0.3961951815004967,0.15,0.27309759075024836
2026-04-16,VPI,CTCP Phát triển Bất động sản Văn Phú,HSX,8630,59.0,635000.0,37465000000.0,168903574500.0,0.5456291923778742,0.0,0.2728145961889371
2026-04-16,CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,HSX,2350,22.25,667700.0,14856325000.0,13461304250.0,0.34530308022322015,0.2,0.2726515401116101
2026-04-16,TCB,Ngân hàng TMCP Kỹ thương Việt Nam,HSX,8350,31.9,8572900.0,273475510000.0,457963616750.0,0.3946556993870088,0.15,0.2723278496935044
2026-04-16,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,HSX,2770,14.4,163800.0,2358720000.0,12837053250.0,0.18880501343547562,0.35,0.2694025067177378
2026-04-16,LDG,CTCP Đầu tư LDG,HSX,8630,3.54,769000.0,2722260000.0,2670602250.0,0.23837493415438413,0.3,0.26918746707719204
2026-04-16,BSR,CTCP Lọc - Hóa dầu Bình Sơn,HSX,0530,25.8,9596200.0,247581960000.0,324404446000.0,0.23439706613374808,0.3,0.267198533066874
2026-04-16,QTP,CTCP Nhiệt điện Quảng Ninh,UPCOM,7530,13.0,326100.0,4239300000.0,7139067000.0,0.33359016462745206,0.2,0.26679508231372606
2026-04-16,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,17.85,483000.0,8621550000.0,4774602750.0,0.37552129610108514,0.15,0.26276064805054256
2026-04-16,HID,CTCP Halcom Việt Nam,HSX,2350,4.98,769000.0,3829620000.0,3336519300.0,0.42357920342549027,0.1,0.2617896017127451
2026-04-16,TRC,CTCP Cao su Tây Ninh,HSX,1350,72.2,50100.0,3617220000.0,2990075500.0,0.42114113385527374,0.1,0.26057056692763686
2026-04-16,PVS,Tổng CTCP Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,0570,38.3,2636500.0,100977950000.0,162602149000.0,0.12048579103715303,0.4,0.26024289551857654
2026-04-16,SHI,CTCP Quốc tế Sơn Hà,HSX,3720,14.4,357700.0,5150880000.0,4020070250.0,0.4610148244490718,0.05,0.25550741222453593
2026-04-16,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,54.1,561900.0,30398790000.0,43335880500.0,0.16025845627858964,0.35,0.25512922813929484
2026-04-16,VGC,Tổng Công ty Viglacera - CTCP,HSX,2350,46.2,670100.0,30958620000.0,37209391000.0,0.25802000371777684,0.25,0.25401000185888845
2026-04-16,GEE,CTCP Điện lực Gelex,HSX,2730,187.1,654600.0,122475660000.0,163146054000.0,0.45458563412956426,0.05,0.2522928170647821
2026-04-16,MWG,CTCP Đầu tư Thế giới Di động,HSX,5370,81.3,5775900.0,469580670000.0,532960338500.0,0.3524551746763039,0.15,0.2512275873381519
2026-04-16,VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,HSX,8350,27.6,15412800.0,425393280000.0,384020690750.0,0.4523686827234951,0.05,0.25118434136174755
2026-04-16,OIL,Tổng Công ty Dầu Việt Nam - CTCP,UPCOM,0530,14.7,1414400.0,20791680000.0,41786704500.0,0.10157614596137714,0.4,0.25078807298068856
2026-04-16,VTO,CTCP Vận tải Xăng dầu Vitaco,HSX,2770,11.7,87400.0,1022580000.0,2270741500.0,0.29942650246324165,0.2,0.24971325123162083
2026-04-16,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,2.59,2605800.0,6749022000.0,6480416850.0,0.19674364831224642,0.3,0.2483718241561232
2026-04-16,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,8630,14.55,8068000.0,117389400000.0,146101815250.0,0.2790978924336932,0.2,0.2395489462168466
2026-04-16,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,23.1,889700.0,20552070000.0,17701866500.0,0.2218753521573607,0.25,0.23593767607868035
2026-04-16,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,33.4,163600.0,5464240000.0,8948186500.0,0.21846947127764293,0.25,0.23423473563882147
2026-04-16,CTD,CTCP Xây dựng COTECCONS,HSX,2350,81.8,531100.0,43443980000.0,71193831500.0,0.36795861155829734,0.1,0.23397930577914866
2026-04-16,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,21.9,513800.0,11252220000.0,9999195750.0,0.31437540936022335,0.15,0.23218770468011168
2026-04-16,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,15.55,137811200.0,2142964160000.0,1110419437750.0,0.4116125231888526,0.05,0.2308062615944263
2026-04-16,HNM,CTCP Sữa Hà Nội,UPCOM,3570,8.0,324700.0,2597600000.0,3676815500.0,0.4095402834147572,0.05,0.22977014170737858
2026-04-16,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,HSX,2770,54.0,94700.0,5113800000.0,6927218500.0,0.35428577691119545,0.1,0.2271428884555977
2026-04-16,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,42.4,671400.0,28467360000.0,30389941500.0,0.35233668128097895,0.1,0.22616834064048946
2026-04-16,BVB,Ngân hàng TMCP Bản Việt,UPCOM,8350,12.8,1276800.0,16343040000.0,17088588500.0,0.4515652140527955,0.0,0.22578260702639774
2026-04-16,PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,HSX,3760,108.9,542200.0,59045580000.0,113712349000.0,0.3497829142879664,0.1,0.22489145714398318
2026-04-16,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,28.0,151400.0,4239200000.0,2995279500.0,0.09699849312767127,0.35,0.22349924656383563
2026-04-16,HHP,CTCP HHP Global,HSX,1730,12.4,791900.0,9819560000.0,10671436750.0,0.24682410837562102,0.2,0.22341205418781052
2026-04-16,FTS,CTCP Chứng khoán FPT,HSX,8780,27.45,575800.0,15805710000.0,24516167500.0,0.1942889792865957,0.25,0.22214448964329786
2026-04-16,TV1,CTCP Tư vấn Xây dựng Điện 1,UPCOM,2790,32.8,51600.0,1692480000.0,3951239000.0,0.38951475960749093,0.05,0.21975737980374546
2026-04-16,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,59.2,172300.0,10200160000.0,10016196500.0,0.2849349842870916,0.15,0.21746749214354577
2026-04-16,VSC,CTCP Container Việt Nam,HSX,2770,23.8,9699500.0,230848100000.0,141052574250.0,0.33355566060878794,0.1,0.21677783030439396
2026-04-16,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,26.1,7878000.0,205615800000.0,325652722250.0,0.282441489798009,0.15,0.2162207448990045
2026-04-16,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,54.9,1675900.0,92006910000.0,178170055000.0,0.07815349728050812,0.35,0.21407674864025406
2026-04-16,LCG,CTCP Lizen,HSX,2350,10.1,1993800.0,20137380000.0,18666061100.0,0.37707372812771384,0.05,0.2135368640638569
2026-04-16,FOX,CTCP Viễn thông FPT,UPCOM,6530,80.5,164900.0,13274450000.0,19919778000.0,0.3768480879051764,0.05,0.21342404395258818
2026-04-16,FUEVN100,Quỹ ETF VINACAPITALVN100,HSX,8990,25.8,34500.0,890100000.0,2412779900.0,0.4266886447274751,0.0,0.21334432236373754
2026-04-16,FPT,CTCP FPT,HSX,9530,74.1,11316400.0,838545240000.0,626942025000.0,0.12136128791374348,0.3,0.21068064395687175
2026-04-16,DSE,CTCP Chứng khoán DNSE,HSX,8780,23.7,412000.0,9764400000.0,8906064000.0,0.37056329779387925,0.05,0.21028164889693962
2026-04-16,QNS,CTCP Đường Quảng Ngãi,UPCOM,3570,45.6,63200.0,2881920000.0,5917604000.0,0.3117539426961905,0.1,0.20587697134809524
2026-04-16,DRC,CTCP Cao Su Đà Nẵng,HSX,3350,13.35,200200.0,2672670000.0,3378949000.0,0.16150115526640502,0.25,0.2057505776332025
2026-04-16,VND,CTCP Chứng khoán VNDIRECT,HSX,8780,16.55,11229500.0,185848225000.0,162877127750.0,0.21038266019593527,0.2,0.20519133009796764
2026-04-16,SJS,CTCP SJ Group,HSX,8630,53.1,24600.0,1306260000.0,2407114750.0,0.4068191104666005,0.0,0.20340955523330026
2026-04-16,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,24.5,576800.0,14131600000.0,9638568500.0,0.3991337763933149,0.0,0.19956688819665744
2026-04-16,OCB,Ngân hàng TMCP Phương Đông,HSX,8350,11.45,1357800.0,15546810000.0,17786259000.0,0.39251035592913747,0.0,0.19625517796456873
2026-04-16,AAS,CTCP chứng khoán SmartInvest,UPCOM,8780,8.6,665200.0,5720720000.0,6826690000.0,0.19047949131043415,0.2,0.19523974565521707
2026-04-16,BVS,CTCP Chứng khoán Bảo Việt,HNX,8780,27.0,126300.0,3410100000.0,5018899000.0,0.1849776292922598,0.2,0.1924888146461299
2026-04-16,TDP,CTCP Thuận Đức,HSX,1350,29.3,177800.0,5209540000.0,9149152500.0,0.33404273312727617,0.05,0.19202136656363808
2026-04-16,HBC,CTCP Tập đoàn Xây dựng Hòa Bình,UPCOM,2350,5.0,589800.0,2949000000.0,6025517500.0,0.08345624751930113,0.3,0.19172812375965056
2026-04-16,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,7.3,155400.0,1134420000.0,2995619500.0,0.2265896800919758,0.15,0.1882948400459879
2026-04-16,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,16.4,9670100.0,158589640000.0,161810446250.0,0.3263125791849115,0.05,0.18815628959245576
2026-04-16,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,HNX,1350,23.2,210700.0,4888240000.0,6929529500.0,0.07411524638600377,0.3,0.18705762319300187
2026-04-16,VGI,Tổng CTCP Đầu tư Quốc tế Viettel,UPCOM,6530,92.6,817200.0,75672720000.0,64421235000.0,0.2227595416141412,0.15,0.18637977080707058
2026-04-16,AAA,CTCP Nhựa An Phát Xanh,HSX,1350,7.04,663700.0,4672448000.0,6598105950.0,0.2701512898498827,0.1,0.18507564492494133
2026-04-16,ELC,CTCP Công nghệ - Viễn thông ELCOM,HSX,9530,17.9,192000.0,3436800000.0,5305991000.0,0.1201028664157588,0.25,0.1850514332078794
2026-04-16,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,26.3,3476600.0,91434580000.0,102785854500.0,0.2668729961260344,0.1,0.1834364980630172
2026-04-16,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,46.3,366800.0,16982840000.0,30047377000.0,0.11527087256555553,0.25,0.18263543628277776
2026-04-16,ACB,Ngân hàng TMCP Á Châu,HSX,8350,23.65,8623100.0,203936315000.0,233884548500.0,0.3642943450077255,0.0,0.18214717250386275
2026-04-16,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,23.65,56600.0,1338590000.0,2193209000.0,0.21265594992298326,0.15,0.1813279749614916
2026-04-16,SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,HSX,3530,45.75,349400.0,15985050000.0,34742915250.0,0.31085206776355145,0.05,0.18042603388177572
2026-04-16,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,8630,6.9,524300.0,3617670000.0,4966233500.0,0.11022291387737358,0.25,0.1801114569386868
2026-04-16,DDV,CTCP DAP - VINACHEM,UPCOM,1350,27.9,1287900.0,35932410000.0,25797819500.0,0.30555746850410953,0.05,0.17777873425205476
2026-04-16,VIX,CTCP Chứng khoán VIX,HSX,8780,17.8,43405900.0,772625020000.0,645008597000.0,0.20379981751527482,0.15,0.1768999087576374
2026-04-16,FUEVFVND,Quỹ ETF DCVFMVN DIAMOND,HSX,8990,36.85,91000.0,3353350000.0,34090812750.0,0.35346450950643676,0.0,0.17673225475321838
2026-04-16,KLB,Ngân hàng TMCP Kiên Long,HSX,8350,14.1,198400.0,2797440000.0,5192896500.0,0.30140609239913013,0.05,0.17570304619956506
2026-04-16,REE,CTCP Cơ điện lạnh,HSX,7530,64.5,722500.0,46601250000.0,76710272000.0,0.3474047741747517,0.0,0.17370238708737584
2026-04-16,VTD,CTCP Vietourist Holdings,UPCOM,5750,6.0,12900.0,77400000.0,2141675000.0,0.19370456330862384,0.15,0.17185228165431193
2026-04-16,CTF,CTCP City Auto,HSX,3350,18.4,283200.0,5210880000.0,5925572250.0,0.2930730348442067,0.05,0.17153651742210335
2026-04-16,NAB,Ngân hàng TMCP Nam Á,HSX,8350,13.5,1149700.0,15520950000.0,22685905500.0,0.3418877657281839,0.0,0.17094388286409196
2026-04-16,TTA,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,HSX,7530,11.25,255100.0,2869875000.0,6296054250.0,0.33441669283711184,0.0,0.16720834641855592
2026-04-16,VOS,CTCP Vận tải Biển Việt Nam,HSX,2770,12.9,1491800.0,19244220000.0,13737443750.0,0.22585269557061252,0.1,0.16292634778530626
2026-04-16,VAB,Ngân hàng TMCP Việt Á,HSX,8350,10.35,376500.0,3896775000.0,4618270000.0,0.3232845682956586,0.0,0.1616422841478293
2026-04-16,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,8630,55.0,546900.0,30079500000.0,27752453500.0,0.16619462676640517,0.15,0.1580973133832026
2026-04-16,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,11.0,390200.0,4292200000.0,2701342500.0,0.2136507872793136,0.1,0.1568253936396568
2026-04-16,LHG,CTCP Long Hậu,HSX,8630,28.45,32800.0,933160000.0,2052884000.0,0.3090120133571841,0.0,0.15450600667859204
2026-04-16,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,16.65,1956100.0,32569065000.0,32732698000.0,0.25816677300236496,0.05,0.15408338650118247
2026-04-16,TNG,CTCP Đầu tư và Thương mại TNG,HNX,3760,22.9,890100.0,20383290000.0,43550124000.0,0.306490378198248,0.0,0.153245189099124
2026-04-16,POM,CTCP Thép POMINA,UPCOM,1750,4.0,0.0,0.0,2036656500.0,0.05578584939009812,0.25,0.15289292469504906
2026-04-16,PTB,CTCP Phú Tài,HSX,2350,49.45,35300.0,1745585000.0,5908554250.0,0.3046440464570048,0.0,0.1523220232285024
2026-04-16,VNM,CTCP Sữa Việt Nam,HSX,3570,61.1,2272100.0,138825310000.0,236670584500.0,0.25333810533047907,0.05,0.15166905266523953
2026-04-16,DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,HSX,1350,28.65,2675300.0,76647345000.0,125417860000.0,0.3009761115829199,0.0,0.15048805579145996
2026-04-16,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.7,79000.0,924300000.0,2425801000.0,0.24815139296851796,0.05,0.14907569648425897
2026-04-16,HT1,CTCP Xi Măng Vicem Hà Tiên,HSX,2350,15.2,362400.0,5508480000.0,5434771250.0,0.24329600961136053,0.05,0.14664800480568027
2026-04-16,LHC,CTCP Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,2350,96.8,3400.0,329120000.0,2065912000.0,0.1407245867409405,0.15,0.14536229337047024
2026-04-16,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,30.5,262700.0,8012350000.0,4569757500.0,0.2873599752493853,0.0,0.14367998762469264
2026-04-16,TPB,Ngân Hàng TMCP Tiên Phong,HSX,8350,16.25,6088700.0,98941375000.0,114565700750.0,0.286308691191598,0.0,0.143154345595799
2026-04-16,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,16.0,254900.0,4078400000.0,7986686500.0,0.2221334062925389,0.05,0.13606670314626945
2026-04-16,KDC,CTCP Tập đoàn KIDO,HSX,3570,47.9,165200.0,7913080000.0,20452667500.0,0.2716005294286411,0.0,0.13580026471432055
2026-04-16,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,40.2,4295800.0,172691160000.0,312674509500.0,0.16194963040679955,0.1,0.13097481520339976
2026-04-16,HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,HSX,8630,18.8,2839700.0,53386360000.0,49694808000.0,0.2568382338748924,0.0,0.1284191169374462
2026-04-16,BMI,Tổng CTCP Bảo Minh,HSX,8530,15.7,188400.0,2957880000.0,6872621250.0,0.10302015017221725,0.15,0.12651007508610862
2026-04-16,VDS,CTCP Chứng khoán Rồng Việt,HSX,8780,15.15,541900.0,8209785000.0,9485414250.0,0.19556994184652243,0.05,0.12278497092326121
2026-04-16,VCS,CTCP Vicostone,HNX,2350,40.1,49600.0,1988960000.0,2194354500.0,0.24441416164736346,0.0,0.12220708082368173
2026-04-16,PAC,CTCP Pin Ắc quy miền Nam,HSX,3720,23.55,815800.0,19212090000.0,14639752250.0,0.19348582997158995,0.05,0.12174291498579498
2026-04-16,L40,CTCP Đầu tư và Xây dựng 40,HNX,2350,66.8,109800.0,7334640000.0,5073916500.0,0.23895368725224123,0.0,0.11947684362612061
2026-04-16,TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,HSX,3760,23.4,651200.0,15238080000.0,22869501500.0,0.17637442159220892,0.05,0.11318721079610447
2026-04-16,VCB,Ngân hàng TMCP Ngoại thương Việt Nam,HSX,8350,59.4,4174500.0,247965300000.0,483473008000.0,0.2261258902712169,0.0,0.11306294513560845
2026-04-16,NNC,CTCP Đá Núi Nhỏ,HSX,2350,47.9,48900.0,2342310000.0,2825013500.0,0.07197408296256905,0.15,0.11098704148128452
2026-04-16,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,140.0,301100.0,42154000000.0,36678559000.0,0.12160807704509795,0.1,0.11080403852254897
2026-04-16,VGT,Tập đoàn Dệt may Việt Nam,UPCOM,3760,12.2,594800.0,7256560000.0,8334332000.0,0.19496043522051695,0.0,0.09748021761025848
2026-04-16,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,39.1,3333400.0,130335940000.0,132841876000.0,0.04440362193945966,0.15,0.09720181096972982
2026-04-16,CSV,CTCP Hóa chất Cơ bản miền Nam,HSX,1350,27.5,469900.0,12922250000.0,15578621000.0,0.1944030490412449,0.0,0.09720152452062245
2026-04-16,LAS,CTCP Supe Phốt phát và Hóa chất Lâm Thao,HNX,1350,16.7,302000.0,5043400000.0,8304948500.0,0.17668339457392376,0.0,0.08834169728696188
2026-04-16,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,28.5,553600.0,15777600000.0,8415571000.0,0.1709291589555213,0.0,0.08546457947776065
2026-04-16,YEG,CTCP Tập đoàn Yeah1,HSX,5750,10.25,1057800.0,10842450000.0,11071321900.0,0.16718363997915758,0.0,0.08359181998957879
2026-04-16,PVI,CTCP PVI,HNX,8770,77.0,54400.0,4188800000.0,4413829000.0,0.1647602219017391,0.0,0.08238011095086956
2026-04-16,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,8630,12.8,204900.0,2622720000.0,4346919750.0,0.16140692751840466,0.0,0.08070346375920233
2026-04-16,GAS,Tổng Công ty khí Việt Nam - CTCP,HSX,7570,78.4,1169300.0,91673120000.0,108382505000.0,0.055875252287759136,0.1,0.07793762614387957
2026-04-16,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,5.51,6032300.0,33237973000.0,37495779150.0,0.15129930971309977,0.0,0.07564965485654988
2026-04-16,APG,CTCP Chứng khoán APG,HSX,8780,5.09,448700.0,2283883000.0,3816806350.0,0.018662107735182492,0.1,0.05933105386759125
2026-04-16,VTP,Tổng CTCP Bưu chính Viettel,HSX,2770,70.3,584900.0,41118470000.0,39287927000.0,0.01785504801107958,0.1,0.05892752400553979
2026-04-16,DCL,CTCP Dược phẩm Cửu Long,HSX,4570,37.3,1021000.0,38083300000.0,41449621500.0,0.017697796961445068,0.1,0.058848898480722535
2026-04-16,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,13.1,308100.0,4036110000.0,16103112000.0,0.08350922286313975,0.0,0.041754611431569874
2026-04-16,DHA,CTCP Hóa An,HSX,2350,45.9,21400.0,982260000.0,2320397500.0,0.05843982603941776,0.0,0.02921991301970888
2026-04-16,MBS,CTCP Chứng khoán MB,HNX,8780,20.4,2742700.0,55951080000.0,80733368000.0,0.05076472791818728,0.0,0.02538236395909364
2026-04-16,VCI,CTCP Chứng Khoán Vietcap,HSX,8780,27.6,6633600.0,183087360000.0,240382301250.0,0.04192164401313284,0.0,0.02096082200656642
2026-04-16,VCK,CTCP Chứng khoán VPS,HSX,8780,34.35,7705800.0,264694230000.0,189499848500.0,,,
2026-04-16,GEL,CTCP Hạ tầng Gelex,HSX,8630,33.6,5809900.0,195212640000.0,147874847250.0,,,
2026-04-16,VPL,CTCP Vinpearl,HSX,5750,86.1,1959800.0,168738780000.0,82113591500.0,,,
2026-04-16,TCX,CTCP Chứng khoán Kỹ thương,HSX,8780,51.0,780100.0,39785100000.0,73770587000.0,,,
2026-04-16,VPX,CTCP Chứng khoán VPBank,HSX,8780,28.75,1079500.0,31035625000.0,36820924250.0,,,
2026-04-16,F88,CTCP Đầu tư F88,UPCOM,8770,134.0,58300.0,7812200000.0,13549421500.0,,,
2026-04-16,HPA,CTCP Phát triển Nông nghiệp Hòa Phát,HSX,3570,37.35,99700.0,3723795000.0,3362614750.0,,,
2026-04-16,DSH,CTCP Đầu tư Hạ tầng Đông Sơn,UPCOM,2350,15.3,163700.0,2504610000.0,5307313500.0,,,
2026-04-17,DXP,CTCP Cảng Đoạn Xá,HNX,2770,14.0,598100.0,8373400000.0,7307849500.0,0.8222392859472958,0.75,0.7861196429736479
2026-04-17,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,13.5,2716200.0,36668700000.0,50781843500.0,0.7285665618287446,0.8,0.7642832809143723
2026-04-17,TCO,CTCP Janus Group,HSX,2770,13.7,260600.0,3570220000.0,5855818000.0,0.8985851037196435,0.6,0.7492925518598217
2026-04-17,TIN,Công ty Tài chính Cổ phần Tín Việt,UPCOM,8350,168.0,11900.0,1999200000.0,6392887500.0,0.9414487841053202,0.5,0.72072439205266
2026-04-17,HCM,CTCP Chứng khoán Thành phố Hồ Chí Minh,HSX,8780,27.0,24187900.0,653073300000.0,433223341000.0,0.9049753223455229,0.5,0.7024876611727615
2026-04-17,BMP,CTCP Nhựa Bình Minh,HSX,1350,148.1,237600.0,35188560000.0,32634709000.0,0.5380047575738625,0.85,0.6940023787869312
2026-04-17,EVF,Công ty Tài chính Tổng hợp Cổ phần Điện lực,HSX,8350,13.8,4914300.0,67817340000.0,112247012500.0,0.5066982626091459,0.85,0.6783491313045729
2026-04-17,NRC,CTCP Tập đoàn NRC,HNX,8630,6.5,2851700.0,18536050000.0,9432599000.0,0.8525784772200081,0.5,0.6762892386100041
2026-04-17,NVL,CTCP Tập đoàn Đầu tư Địa ốc No Va,HSX,8630,17.05,16760800.0,285771640000.0,527076817750.0,0.9260392428885229,0.4,0.6630196214442614
2026-04-17,PIV,CTCP PIV,UPCOM,5370,7.4,632900.0,4683460000.0,2549700000.0,0.8236066724408573,0.45,0.6368033362204286
2026-04-17,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,162.0,25200.0,4082400000.0,4226229000.0,0.46152497012625576,0.8,0.6307624850631279
2026-04-17,TCI,CTCP Chứng Khoán Thành Công,HSX,8780,10.35,155400.0,1608390000.0,2347970200.0,0.7581165964798989,0.5,0.6290582982399495
2026-04-17,BFC,CTCP Phân bón Bình Điền,HSX,1350,66.6,232000.0,15451200000.0,14150434000.0,0.8987463214768809,0.35,0.6243731607384404
2026-04-17,TNT,CTCP Tập đoàn TNT,HSX,1770,10.35,186600.0,1931310000.0,2247585850.0,0.9294811251975016,0.3,0.6147405625987508
2026-04-17,LPB,Ngân hàng TMCP Lộc Phát Việt Nam,HSX,8350,46.0,1228900.0,56529400000.0,77702082750.0,0.665049502060385,0.55,0.6075247510301925
2026-04-17,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.6,459800.0,2574880000.0,2295457000.0,0.835421468051572,0.35,0.592710734025786
2026-04-17,VVS,CTCP Đầu tư phát triển máy Việt Nam,HSX,2770,125.0,122900.0,15362500000.0,24858803500.0,0.5388270331732204,0.6,0.5694135165866102
